LAST_PING_TIMESTAMP,COOKIE_ID,PAGE_SESSION_ID,PATH,NEW_USER,DEVICE,ENGAGED_TIME_ON_PAGE_SECONDS,CITY_NAME,COUNTRY_NAME,UTC_OFFSET_MINUTES,USER_AGENT,RECENCY,FREQUENCY,AUTHOR,SECTION,SECTION2,CONTENT_TYPE,PAGE_TITLE,SCROLLDEPTH,TOTAL_TIME_ON_PAGE_SECONDS,SUBSCRIBER_ACCT,PAGE_LOAD_TIME
1708431311,xWVL/gl0/yAvsdxh,9n6CtpNy7mEkGcfUt9FGkO0axQM=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,92,Mumbai,India,330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",5926,1725,0,1858
1708312263,3dmoazBmjTtImtr7,S6rfeych04dGrQ6qV7xaqWrkiaU=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,5,Slough,United Kingdom,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",1080,15,0,2617
1708143015,X7CZyBoQp3G/FlhO,EIu+pIuR6bFWUD7e/cOvqpL6snM=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,0,Dubai,United Arab Emirates,240,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",926,1,1,1476
1708135257,jXEuKTccxQEvaPAw,RuXY8dT/Iw7mBI43D2St7Y5rEyE=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,33,Kozhikode,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",1,15,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",2230,75,0,4527
1708135236,Wt88dZgcm69kwFQV,S501jb60riYq8DO1c5gofPI6JyU=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,0,,United States,-360,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/121.0.6167.171 Mobile/15E148 Safari/604.1",1,13,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",5574,15,0,1341
1708143325,gvOxHR4EyJM3XhSV,dCUlDSYXEqOanSI6EN7s9QOVDNc=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,22,,India,330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",1,2,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",1933,30,0,438
1708137234,dl77383P2eopGTS1,HXMFNQW/vsqXr8jwJHP7YDD65wg=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,61,Frisco,United States,-360,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",2,14,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",3515,90,0,683
1708132375,/5tOM+P8cYzqVmPl,okoQTx4srzVLN+sXjq+skAOLAlM=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,24,Muscat,Oman,240,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",1,4,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",2665,45,0,1163
1708342627,M5E0jF5Kypz8AaPe,8Tz2zoW+heGsVL/6bjXqidgGGfc=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,1,Manchester,United Kingdom,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",1387,1,0,1211
1708230516,UwC7aUBmlbV9TMeS,67XM3rt2PzeZ9yNcxsQ5Y8DzLCs=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,85,Sharjah,United Arab Emirates,240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",14,2,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",4311,705,0,3303
1708140745,2ieAaUCcSGfVqDEB,HYhJu8sb6CNLb5+/wRJAp3EEbe4=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,30,Doha,Qatar,180,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",1,14,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",3488,225,0,6988
1708146369,W+JBdsWzSCV6bPJq,SWHmJJy3SzzMw7wvcB3e0ZyPqjI=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,25,Delhi,India,330,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",9,3,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",3593,30,0,1546
1708331297,cx2lVP+F4Zy7vtmc,KPbUa53UN9cpQ1IXFvjVN+dCZVI=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,21,Pune,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Mobile Safari/537.36",5,2,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",2379,30,0,1819
1708136353,7RWgGE1XqXyGeFnv,lNTt8T8ot6OJ1y80eevqmzVIhL8=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,61,,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",1,15,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",3968,75,0,4626
1708138607,#NAME?,GzVpTC+A0SnXAOHPfv2iyrzQYeE=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,2,,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",1,16,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",730,3,0,1370
1708142416,AgPyBIaEmt+EPzfH,FnMvWiCPk5C5reSOGk6qGgcnvI4=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,84,Abu Dhabi,United Arab Emirates,240,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",1,15,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",2941,195,0,2707
1708142442,9lu59bs9J2WZTY/W,L6jL60LNw0CdWP/8hF5/PVk9MXc=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,2,Kochi,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",1,4,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",1194,4,0,5930
1708142439,/PsgY/TUD5ldwCp9,HZxVQ+uiM+4umX9Zmm1iYi99G7M=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,TRUE,mobile,37,Delhi,India,330,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",3079,45,0,266
1708145174,DGbiUsS26xUOL1QL,S8q/SBpLS1VpO+NbkuN5AvvK0Rc=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,29,Kochi,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",1,16,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",2814,30,0,3036
1708159967,bP1QqQw/eGfW3sS7,iIW90xg/BlsvskyRplanDyjmfwk=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,3,Delhi,India,330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",1,2,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",1233,280,0,751
1708224700,ho09pP1BAI63cLih,4RimiREROFgzOG+VjRu7m9LhSzM=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,TRUE,desktop,5,Slough,United Kingdom,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",1080,60,0,3648
1708354013,iaPjzWnlKjdeXBSC,7nKf+FZrO0EDS2pfC0R6Mw9vgq4=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,TRUE,mobile,21,Trivandrum,India,330,"Mozilla/5.0 (Linux; Android 11; RMX2002) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",1920,30,0,2941
1708361592,CZO55nVZgfx42Ctu,P2JZdLxYEk+OybBDTcUfVIDCHAM=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,TRUE,mobile,57,,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",4233,60,0,4085
1708405100,14dBxX7qecpSw3xT,ro5paAz7bCAY8v1U1k3UMSMKm9g=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,TRUE,mobile,56,,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",4330,75,0,1489
1708353942,Cw+kWUV/qH1Va1A1,Mw+QFPcKfI0LSioEfLvlJysBDgs=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,TRUE,mobile,45,Mumbai,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",2408,94,0,15894
1708141977,giNsveG9Lt05U4+8,F1v29fIlrQMemriYEcmKg5r8G+g=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,2,Malappuram,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",1,2,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",838,3,0,4085
1708141993,L_5-3DgAPMB3ewVy,IUiulRBAA8YPD8NfvTyjUitEG1I=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,257,Dubai,United Arab Emirates,240,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/121.0.6167.171 Mobile/15E148 Safari/604.1",1,15,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",3484,531,0,979
1708258417,YZdG/VXWNvvQ2LE+,Ulhjs+ix7wBuqR9ri3GeLQ6RLKo=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,1,Bengaluru,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",1,15,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",667,1,0,1957
1708143529,xqHMA85NWzIsxzl9,Ag2pRb4qFJUGMT7Ffi/eMijgCHI=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,104,Kunnamkulam,India,330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",1,7,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",2012,105,0,1224
1708136049,BL1RGlt_UwJtnEY_,DbUrz77Yy2x80XwvObr/bO2+r40=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,0,Kochi,India,330,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",1,2,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",573,45,0,483
1708143784,sFAfznPmXJLMNfmX,Ul4DDNtkwRRnfgiuvC2aE/M+YVs=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,169,Trivandrum,India,330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",2,12,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",3397,225,0,1517
1708145564,GfvKv2R6eaXcWK6x,PP+xQRSLsoTSahBVMoDSggPP3jU=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,80,Dubai,United Arab Emirates,240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,13,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",4653,120,0,707
1708153733,aI3cFnkI/eedVHRo,QQuCvGyU9e9cKNCNlnUirmdSEas=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,44,Trivandrum,India,330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",2,6,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",3511,915,0,2397
1708161827,bP1QqQw/eGfW3sS7,iIW90xg/BlsvskyRplanDyjmfwk=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,3,Delhi,India,330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",1,2,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",1233,2140,0,751
1708182228,ReQPoHiibhkEAklZ,1em1A35oB+CjO9ti5Nb3OxcDi+Y=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,79,Delhi,India,330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",5,2,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",2864,405,0,3085
1708328055,AXB7x8nwJMeXJu9B,mIbTwmQVyxu0zP0T6NVwzvIDFkw=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,25,Malappuram,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Mobile Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",1341,30,0,1321
1708174987,kE3cGXIOfrySyghu,E8slhezOJsWPnbDPMr0FT/gBF1I=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,TRUE,desktop,5,Slough,United Kingdom,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",1080,30,0,2200
1708142495,XmnpG5gNTLKOVyDk,rZZBtorw9o4IOk8t3LwmbRTkqiU=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,41,Kochi,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",1,16,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",3705,45,0,1231
1708142504,AePoZNGYsSvIJyQK,Rfe0KK1yl29EHAxATJupr1/9/oc=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,desktop,48,Manama,Bahrain,180,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",1,16,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",2812,90,0,833
1708345669,EgGUbfHjYFS9D2Vy,KgGYkbJRFYZaDwJgNwisNas0K28=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,34,Kochi,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",4,3,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",3442,135,0,1477
1708342346,zlNstlrtiEuDYf/l,p99gej7cxrfx+w2x+ZaCLdzeWuw=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,29,,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",0,1,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",1854,45,0,2722
1708141908,W5Thkqn8FsOuLHEZ,SezHkkhKKH5tLp298b+Soq9/XeA=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,35,,India,330,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",1,13,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",1282,90,0,1026
1708141933,ViT+H6eRaYjHA54c,Wu85fbmysHL4CqYywIw2akTkIpQ=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,14,Hoboken,United States,-300,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",1,16,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",2246,93,0,249
1708133670,PbgAaBlupDMwmpi,TMD4R7EmoyL0GzV4/cULS+1K1jY=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,2,,India,330,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",1,16,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",2172,30,0,299
1708146201,1knVVLHQPbtHsXKM,f7dn0Q+6vP6GneRGSRDtWms+q5k=,english.scoop.com/news/WB/governor-arif-mohammed-khan-on-pinarayi-vijayan-1.9332169,FALSE,mobile,77,Manama,Bahrain,180,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36",1,13,anandp,"news,news/WB,regular articles,medium content",News WB,english article,"""He wants to exploit everybody"": WB Guv hits out at CM Vijayan over SFI protest, sfi protest, pinarayi vijayan, arif mohammed khan, latest news",4825,105,0,6287
